domain,key,context,locale,source_text,expected_text,human_reviewed,allow_source_match,text
admin,menu.theme_selector,,it-IT,"Theme selection","Selezione tema",0,0,"Selezione tema"
admin,menu.translations,,it-IT,Translations,Traduzioni,0,0,Traduzioni
admin,menu.usergroups,,it-IT,"User groups","Gruppi utenti",0,0,"Gruppi utenti"
admin,menu.widget_preview,,it-IT,"Widget preview","Anteprima widget",0,0,"Anteprima widget"
cms,admin_dropdown.edit_mode,,it-IT,"Edit mode","Modalità modifica",0,0,"Modalità modifica"
cms,admin_dropdown.edit_mode_off,,it-IT,off,disattivo,0,0,disattivo
cms,admin_dropdown.edit_mode_on,,it-IT,on,attivo,0,0,attivo
cms,admin_dropdown.seo,,it-IT,SEO,SEO,0,1,SEO
cms,admin_dropdown.turn_edit_mode_off,,it-IT,"Turn edit mode off","Disattiva modalità modifica",0,0,"Disattiva modalità modifica"
cms,admin_dropdown.turn_edit_mode_on,,it-IT,"Turn edit mode on","Attiva modalità modifica",0,0,"Attiva modalità modifica"
cms,admin_menu.form.name,,it-IT,"Admin menu administration","Amministrazione menu admin",0,0,"Amministrazione menu admin"
cms,admin_menu.form.title_create,,it-IT,"Create admin menu item","Crea voce menu admin",0,0,"Crea voce menu admin"
cms,admin_menu.form.title_edit,,it-IT,"Edit admin menu item","Modifica voce menu admin",0,0,"Modifica voce menu admin"
cms,edit,,it-IT,Edit,Modifica,0,0,Modifica
cms,edit_mode.disabled,,it-IT,"Edit mode disabled","Modalità modifica disabilitata",0,0,"Modalità modifica disabilitata"
cms,edit_mode.enabled,,it-IT,"Edit mode enabled","Modalità modifica abilitata",0,0,"Modalità modifica abilitata"
cms,edit_mode.save_error,,it-IT,"Error: Unable to save configuration","Errore: Impossibile salvare la configurazione",0,0,"Errore: Impossibile salvare la configurazione"
cms,error.login_page_missing,,it-IT,"Login page not found - create it manually","Pagina di accesso non trovata - creala manualmente",0,0,"Pagina di accesso non trovata - creala manualmente"
cms,file.missing_ref_id,,it-IT,"Missing file reference","Riferimento file mancante",0,0,"Riferimento file mancante"
cms,file.upload_error,,it-IT,"Error: File upload failed","Errore: Caricamento file fallito",0,0,"Errore: Caricamento file fallito"
cms,file.uploaded,,it-IT,"File uploaded","File caricato",0,0,"File caricato"
cms,file_upload.destination_path,,it-IT,"Destination path","Percorso destinazione",0,0,"Percorso destinazione"
cms,file_upload.unknown_destination,,it-IT,"Unknown destination path","Percorso destinazione sconosciuto",0,0,"Percorso destinazione sconosciuto"
cms,form.field.form_id.explanation,,it-IT,"Select from the predefined forms","Seleziona dai moduli predefiniti",0,0,"Seleziona dai moduli predefiniti"
cms,form.field.form_id.label,,it-IT,Form,Modulo,0,0,Modulo
cms,form.missing_widget_id,,it-IT,"Widget ID is missing","ID widget mancante",0,0,"ID widget mancante"
cms,form.no_form_page_warning,,it-IT,"Create at least one page with a blank form","Crea almeno una pagina con un modulo vuoto",0,0,"Crea almeno una pagina con un modulo vuoto"
cms,form.no_id,,it-IT,"No form ID given","Nessun ID modulo fornito",0,0,"Nessun ID modulo fornito"
cms,form.settings_subtitle,,it-IT,"Page: {page}","Pagina: {page}",0,0,"Pagina: {page}"
cms,library.folder,,it-IT,Folder,Cartella,0,0,Cartella
cms,library.resource,,it-IT,Resource,Risorsa,0,0,Risorsa
cms,library.unknown,,it-IT,"Unknown library","Libreria sconosciuta",0,0,"Libreria sconosciuta"
cms,menu.delete_confirm,,it-IT,"Are you sure you want to delete this menu item?","Sei sicuro di voler eliminare questa voce di menu?",0,0,"Sei sicuro di voler eliminare questa voce di menu?"
cms,menu.delete_failed,,it-IT,"Delete failed","Eliminazione fallita",0,0,"Eliminazione fallita"
cms,menu.delete_forbidden,,it-IT,"Menu item deletion is not allowed: {name}","L'eliminazione della voce menu non è consentita: {name}",0,0,"L'eliminazione della voce menu non è consentita: {name}"
cms,menu.delete_unknown_error,,it-IT,"Error: An unknown error occurred while deleting the menu item","Errore: Si è verificato un errore sconosciuto durante l'eliminazione della voce menu",0,0,"Errore: Si è verificato un errore sconosciuto durante l'eliminazione della voce menu"
cms,menu.deleted,,it-IT,"Menu item deleted: {name}","Voce menu eliminata: {name}",0,0,"Voce menu eliminata: {name}"
cms,menu.external_link,,it-IT,"External link","Link esterno",0,0,"Link esterno"
cms,menu.field.node_name.label,,it-IT,"Display text","Testo visualizzato",0,0,"Testo visualizzato"
cms,menu.field.page.explanation,,it-IT,"Select the page this menu item points to","Seleziona la pagina a cui punta questa voce menu",0,0,"Seleziona la pagina a cui punta questa voce menu"
cms,menu.field.page.label,,it-IT,Page,Pagina,0,0,Pagina
cms,menu.field.type.external,,it-IT,"Points to external page","Punta a una pagina esterna",0,0,"Punta a una pagina esterna"
cms,menu.field.type.internal,,it-IT,"Points to internal page","Punta a una pagina interna",0,0,"Punta a una pagina interna"
cms,menu.field.type.label,,it-IT,"Link type","Tipo link",0,0,"Tipo link"
cms,menu.field.url.explanation,,it-IT,"You can enter a custom URL (including mailto:// links)","Puoi inserire un URL personalizzato (inclusi i link mailto://)",0,0,"Puoi inserire un URL personalizzato (inclusi i link mailto://)"
cms,menu.field.url.label,,it-IT,"Custom URL","URL personalizzato",0,0,"URL personalizzato"
cms,menu.form.name,,it-IT,"Main menu item","Voce menu principale",0,0,"Voce menu principale"
cms,menu.form.title_create,,it-IT,"Create menu item","Crea voce menu",0,0,"Crea voce menu"
cms,menu.form.title_edit,,it-IT,"Edit menu item","Modifica voce menu",0,0,"Modifica voce menu"
cms,menu.internal_link,,it-IT,"Internal link","Link interno",0,0,"Link interno"
cms,menu.move_error,,it-IT,"Error: Unable to move menu item","Errore: Impossibile spostare la voce menu",0,0,"Errore: Impossibile spostare la voce menu"
cms,menu.move_success,,it-IT,"Menu item moved: {name}","Voce menu spostata: {name}",0,0,"Voce menu spostata: {name}"
cms,menu.new_child,,it-IT,"New submenu item","Nuova voce sottomenu",0,0,"Nuova voce sottomenu"
cms,menu.new_item,,it-IT,"New menu item","Nuova voce menu",0,0,"Nuova voce menu"
cms,menu.no_link_configured,,it-IT,"No link configured","Nessun link configurato",0,0,"Nessun link configurato"
cms,menu.root,,it-IT,"Main menu","Menu principale",0,0,"Menu principale"
cms,menu.saved,,it-IT,"Menu item saved","Voce menu salvata",0,0,"Voce menu salvata"
cms,menu.selection_help,,it-IT,"Select a menu item to edit it, or create a new one.","Seleziona una voce menu per modificarla, o creane una nuova.",0,0,"Seleziona una voce menu per modificarla, o creane una nuova."
cms,menu.updated,,it-IT,"Menu item updated","Voce menu aggiornata",0,0,"Voce menu aggiornata"
cms,menu.validation.node_name_max_length,,it-IT,"Display text must not exceed 255 characters","Il testo visualizzato non deve superare i 255 caratteri",0,0,"Il testo visualizzato non deve superare i 255 caratteri"
cms,menu.validation.type_required,,it-IT,"Choose whether the link points to an internal or external page","Scegli se il link punta a una pagina interna o esterna",0,0,"Scegli se il link punta a una pagina interna o esterna"
cms,menu.validation.url_max_length,,it-IT,"URL must not exceed 255 characters","L'URL non deve superare i 255 caratteri",0,0,"L'URL non deve superare i 255 caratteri"
cms,menu.validation.url_required,,it-IT,"Select a page or enter a URL","Seleziona una pagina o inserisci un URL",0,0,"Seleziona una pagina o inserisci un URL"
cms,plainhtml.field.content.explanation,,it-IT,"The HTML code you enter will appear on the website without modifications.","Il codice HTML inserito apparirà sul sito web senza modifiche.",0,0,"Il codice HTML inserito apparirà sul sito web senza modifiche."
cms,plainhtml.field.content.label,,it-IT,"HTML code","Codice HTML",0,0,"Codice HTML"
cms,plainhtml.form.name,,it-IT,"HTML code (embed)","Codice HTML (incorporato)",0,0,"Codice HTML (incorporato)"
cms,plainhtml.form.title,,it-IT,"Edit HTML content","Modifica contenuto HTML",0,0,"Modifica contenuto HTML"
cms,plainhtml.not_set,,it-IT,"Configure the content","Configura il contenuto",0,0,"Configura il contenuto"
cms,resource.delete_error,,it-IT,"Error: Unable to delete resource(s)","Errore: Impossibile eliminare la/le risorsa/e",0,0,"Errore: Impossibile eliminare la/le risorsa/e"
cms,resource.delete_failed,,it-IT,"Delete failed","Eliminazione fallita",0,0,"Eliminazione fallita"
cms,resource.delete_partial_error,,it-IT,"{count} error(s) occurred during deletion","Si sono verificati {count} errore/i durante l'eliminazione",0,0,"Si sono verificati {count} errore/i durante l'eliminazione"
cms,resource.deleted,,it-IT,"Resource deleted","Risorsa eliminata",0,0,"Risorsa eliminata"
cms,resource.deleted_multiple,,it-IT,"Resources deleted","Risorse eliminate",0,0,"Risorse eliminate"
cms,resource.error.add_failed,,it-IT,"Unable to add resource tree entry.","Impossibile aggiungere la voce all’albero delle risorse.",0,0,"Impossibile aggiungere la voce all’albero delle risorse."
cms,resource.error.create_failed_for_path,,it-IT,"Unable to create resource: {path}","Impossibile creare la risorsa: {path}",0,0,"Impossibile creare la risorsa: {path}"
cms,resource.error.delete_denied,,it-IT,"Delete denied for resource: {resource_id}","Eliminazione negata per la risorsa: {resource_id}",0,0,"Eliminazione negata per la risorsa: {resource_id}"
cms,resource.error.delete_failed_for_id,,it-IT,"Unable to delete resource: {resource_id}","Impossibile eliminare la risorsa: {resource_id}",0,0,"Impossibile eliminare la risorsa: {resource_id}"
cms,resource.error.file_delete_failed_for_id,,it-IT,"Unable to delete file for resource: {resource_id}","Impossibile eliminare il file della risorsa: {resource_id}",0,0,"Impossibile eliminare il file della risorsa: {resource_id}"
cms,resource.error.import_file_failed,,it-IT,"Unable to import file: {path}","Impossibile importare il file: {path}",0,0,"Impossibile importare il file: {path}"
cms,resource.error.move_failed_for_id,,it-IT,"Unable to move resource: {resource_id}","Impossibile spostare la risorsa: {resource_id}",0,0,"Impossibile spostare la risorsa: {resource_id}"
cms,resource.error.not_found_by_id,,it-IT,"Resource not found: {resource_id}","Risorsa non trovata: {resource_id}",0,0,"Risorsa non trovata: {resource_id}"
cms,resource.error.path_exists_not_file,,it-IT,"Resource path exists and is not a file: {path}","Il percorso della risorsa esiste e non è un file: {path}",0,0,"Il percorso della risorsa esiste e non è un file: {path}"
cms,resource.error.protected_mutation,,it-IT,"Protected system resource cannot be modified: {path}","La risorsa di sistema protetta non può essere modificata: {path}",0,0,"La risorsa di sistema protetta non può essere modificata: {path}"
cms,resource.error.protected_path_mutation,,it-IT,"Protected system resource path cannot be created or modified: {path}","Il percorso della risorsa di sistema protetta non può essere creato o modificato: {path}",0,0,"Il percorso della risorsa di sistema protetta non può essere creato o modificato: {path}"
cms,resource.error.protected_subtree_mutation,,it-IT,"A protected system resource in this subtree cannot be modified: {path}","Una risorsa di sistema protetta in questo sottoalbero non può essere modificata: {path}",0,0,"Una risorsa di sistema protetta in questo sottoalbero non può essere modificata: {path}"
cms,resource.error.target_folder_not_found,,it-IT,"Target folder not found after creation: {path}","Cartella di destinazione non trovata dopo la creazione: {path}",0,0,"Cartella di destinazione non trovata dopo la creazione: {path}"
cms,resource.error.update_failed_for_path,,it-IT,"Unable to update resource: {path}","Impossibile aggiornare la risorsa: {path}",0,0,"Impossibile aggiornare la risorsa: {path}"
cms,resource.folder_count,,it-IT,"{count} folder(s)","{count} cartella/e",0,0,"{count} cartella/e"
cms,resource.move_error,,it-IT,"Error: Unable to move resource","Errore: Impossibile spostare la risorsa",0,0,"Errore: Impossibile spostare la risorsa"
cms,resource.move_failed,,it-IT,"Move failed","Spostamento fallito",0,0,"Spostamento fallito"
cms,resource.moved,,it-IT,"Resource moved","Risorsa spostata",0,0,"Risorsa spostata"
cms,resource.page_count,,it-IT,"{count} page(s)","{count} pagina/e",0,0,"{count} pagina/e"
cms,resource.renamed,,it-IT,Renamed,Rinominato,0,0,Rinominato
cms,resource.view_forbidden,,it-IT,"403 - You do not have permission to view this content!","403 - Non hai il permesso di visualizzare questo contenuto!",0,0,"403 - Non hai il permesso di visualizzare questo contenuto!"
cms,resource_acl.acl_not_found,,it-IT,"ACL entry not found: {id}","Voce ACL non trovata: {id}",0,0,"Voce ACL non trovata: {id}"
cms,resource_acl.assign,,it-IT,Assign,Assegna,0,0,Assegna
cms,resource_acl.deleted,,it-IT,"Assignment removed.","Assegnazione rimossa.",0,0,"Assegnazione rimossa."
cms,resource_acl.error_ambiguous_subject,,it-IT,"The name {name} matches both a user and a user group. Select the correct type from the list.","Il nome {name} corrisponde sia a un utente che a un gruppo utenti. Seleziona il tipo corretto dall'elenco.",0,0,"Il nome {name} corrisponde sia a un utente che a un gruppo utenti. Seleziona il tipo corretto dall'elenco."
cms,resource_acl.error_ambiguous_subject_short,,it-IT,"Ambiguous assignment","Assegnazione ambigua",0,0,"Assegnazione ambigua"
cms,resource_acl.error_delete,,it-IT,"Error: Unable to remove assignment.","Errore: Impossibile rimuovere l'assegnazione.",0,0,"Errore: Impossibile rimuovere l'assegnazione."
cms,resource_acl.error_missing_resource_id,,it-IT,"Resource ID is missing","ID risorsa mancante",0,0,"ID risorsa mancante"
cms,resource_acl.error_save,,it-IT,"Error: Unable to save access settings.","Errore: Impossibile salvare le impostazioni di accesso.",0,0,"Errore: Impossibile salvare le impostazioni di accesso."
cms,resource_acl.error_subject_not_found,,it-IT,"No user or user group found with the name {name}","Nessun utente o gruppo utenti trovato con il nome {name}",0,0,"Nessun utente o gruppo utenti trovato con il nome {name}"
cms,resource_acl.error_subject_not_found_short,,it-IT,"No matching subject found","Nessun oggetto corrispondente trovato",0,0,"Nessun oggetto corrispondente trovato"
cms,resource_acl.inherit_help,,it-IT,"When inheritance is enabled, the parent folder's permissions also apply to this resource.","Quando l'ereditarietà è abilitata, i permessi della cartella padre si applicano anche a questa risorsa.",0,0,"Quando l'ereditarietà è abilitata, i permessi della cartella padre si applicano anche a questa risorsa."
cms,resource_acl.inherit_label,,it-IT,"Inherit permissions from parent folder","Eredita permessi dalla cartella padre",0,0,"Eredita permessi dalla cartella padre"
cms,resource_acl.inherited_title,,it-IT,"Inherited permissions","Permessi ereditati",0,0,"Permessi ereditati"
cms,resource_acl.new_assignment,,it-IT,"New assignment:","Nuova assegnazione:",0,0,"Nuova assegnazione:"
cms,resource_acl.permission.create,,it-IT,Create,Crea,0,0,Crea
cms,resource_acl.permission.delete,,it-IT,Delete,Elimina,0,0,Elimina
cms,resource_acl.permission.edit,,it-IT,Edit,Modifica,0,0,Modifica
cms,resource_acl.permission.list,,it-IT,List,Elenco,0,0,Elenco
cms,resource_acl.permission.view,,it-IT,View,Visualizza,0,0,Visualizza
cms,resource_acl.resource_not_found,,it-IT,"Resource not found: {id}","Risorsa non trovata: {id}",0,0,"Risorsa non trovata: {id}"
cms,resource_acl.search_placeholder,,it-IT,"Search for user or group...","Cerca utente o gruppo...",0,0,"Cerca utente o gruppo..."
cms,resource_acl.specific_help,,it-IT,"Specific permissions always apply, regardless of the inheritance setting.","I permessi specifici si applicano sempre, indipendentemente dall'impostazione di ereditarietà.",0,0,"I permessi specifici si applicano sempre, indipendentemente dall'impostazione di ereditarietà."
cms,resource_acl.specific_title,,it-IT,"Specific permissions","Permessi specifici",0,0,"Permessi specifici"
cms,resource_acl.subject,,it-IT,Subject,Oggetto,0,0,Oggetto
cms,resource_acl.title,,it-IT,Access,Accesso,0,0,Accesso
cms,resource_acl.unknown_subject_type,,it-IT,"Unknown ACL subject type: {type}","Tipo soggetto ACL sconosciuto: {type}",0,0,"Tipo soggetto ACL sconosciuto: {type}"
cms,resource_acl.unknown_type,,it-IT,"Unknown ACL list type: {type}","Tipo elenco ACL sconosciuto: {type}",0,0,"Tipo elenco ACL sconosciuto: {type}"
cms,resource_acl.usergroup_assignment.added,,it-IT,"User group assigned to resource:<br>{group} -> {target}","Gruppo utenti assegnato alla risorsa:<br>{group} -> {target}",0,0,"Gruppo utenti assegnato alla risorsa:<br>{group} -> {target}"
cms,resource_acl.usergroup_assignment.error_add,,it-IT,"Error: Unable to assign user group to resource:<br>{group} -> {target}","Errore: Impossibile assegnare il gruppo utenti alla risorsa:<br>{group} -> {target}",0,0,"Errore: Impossibile assegnare il gruppo utenti alla risorsa:<br>{group} -> {target}"
cms,resource_acl.usergroup_assignment.error_add_generic,,it-IT,"Error: Unable to assign user group to resource.","Errore: Impossibile assegnare il gruppo utenti alla risorsa.",0,0,"Errore: Impossibile assegnare il gruppo utenti alla risorsa."
cms,resource_acl.usergroup_assignment.error_remove,,it-IT,"Error: Unable to remove user group from resource:<br>{group} -> {target}","Errore: Impossibile rimuovere il gruppo utenti dalla risorsa:<br>{group} -> {target}",0,0,"Errore: Impossibile rimuovere il gruppo utenti dalla risorsa:<br>{group} -> {target}"
cms,resource_acl.usergroup_assignment.error_remove_generic,,it-IT,"Error: Unable to remove user group from resource.","Errore: Impossibile rimuovere il gruppo utenti dalla risorsa.",0,0,"Errore: Impossibile rimuovere il gruppo utenti dalla risorsa."
cms,resource_acl.usergroup_assignment.removed,,it-IT,"User group assignment removed:<br>{group} -> {target}","Assegnazione gruppo utenti rimossa:<br>{group} -> {target}",0,0,"Assegnazione gruppo utenti rimossa:<br>{group} -> {target}"
cms,resource_browser.create_index_page,,it-IT,"Create index page!","Crea pagina indice!",0,0,"Crea pagina indice!"
cms,resource_browser.delete_file_confirm,,it-IT,"Are you sure you want to delete this file?","Sei sicuro di voler eliminare questo file?",0,0,"Sei sicuro di voler eliminare questo file?"
cms,resource_browser.delete_folder_confirm,,it-IT,"Are you sure you want to delete this folder and all its contents?","Sei sicuro di voler eliminare questa cartella e tutto il suo contenuto?",0,0,"Sei sicuro di voler eliminare questa cartella e tutto il suo contenuto?"
cms,resource_browser.delete_invalid_confirm,,it-IT,"Are you sure you want to delete this invalid entry?","Sei sicuro di voler eliminare questa voce non valida?",0,0,"Sei sicuro di voler eliminare questa voce non valida?"
cms,resource_browser.delete_webpage_confirm,,it-IT,"Are you sure you want to delete this webpage?","Sei sicuro di voler eliminare questa pagina web?",0,0,"Sei sicuro di voler eliminare questa pagina web?"
cms,resource_browser.help_create,,it-IT,"Create folders and webpages within them.","Crea cartelle e pagine web al loro interno.",0,0,"Crea cartelle e pagine web al loro interno."
cms,resource_browser.help_move,,it-IT,"Drag and drop to move items between folders.","Trascina e rilascia per spostare elementi tra cartelle.",0,0,"Trascina e rilascia per spostare elementi tra cartelle."
cms,resource_browser.insert,,it-IT,Insert,Inserisci,0,0,Inserisci
cms,resource_browser.invalid_entry,,it-IT,"Invalid entry","Voce non valida",0,0,"Voce non valida"
cms,resource_browser.new_domain,,it-IT,"New domain","Nuovo dominio",0,0,"Nuovo dominio"
cms,resource_browser.preview_index_page,,it-IT,"Preview (index page)","Anteprima (pagina indice)",0,0,"Anteprima (pagina indice)"
cms,resource_browser.root_not_found,,it-IT,"Root node not found for the resource tree","Nodo radice non trovato per l'albero risorse",0,0,"Nodo radice non trovato per l'albero risorse"
cms,resource_browser.select_tree_item,,it-IT,"Select an item from the tree","Seleziona un elemento dall'albero",0,0,"Seleziona un elemento dall'albero"
cms,resource_browser.site_structure,,it-IT,"Site structure","Struttura sito",0,0,"Struttura sito"
cms,richtext.assigned,,it-IT,"Text content assigned","Contenuto testo assegnato",0,0,"Contenuto testo assegnato"
