domain,key,context,locale,source_text,expected_text,human_reviewed,allow_source_match,text
form,ticket_state.description,,de-DE,"Ticket status",Ticket-Status,0,0,Ticket-Status
form,ticket_state.name,,de-DE,"Ticket status",Ticket-Status,0,0,Ticket-Status
form,user_login.description,,de-DE,Login,Anmelden,0,0,Anmelden
form,user_login.name,,de-DE,Login,Anmelden,0,0,Anmelden
form,user_signup.description,,de-DE,"Sign up",Registrieren,0,0,Registrieren
form,user_signup.name,,de-DE,"Sign up",Registrieren,0,0,Registrieren
form,user.description,,de-DE,User,Benutzer,0,0,Benutzer
form,user.name,,de-DE,User,Benutzer,0,0,Benutzer
form,usergroup.description,,de-DE,"User group",Benutzergruppe,0,0,Benutzergruppe
form,usergroup.name,,de-DE,"User group",Benutzergruppe,0,0,Benutzergruppe
form,validation.max_length,,de-DE,"Maximum {max} characters","Maximal {max} Zeichen",0,0,"Maximal {max} Zeichen"
form,validation.required,,de-DE,Required,Pflichtfeld,0,0,Pflichtfeld
form,webpage_domain.description,,de-DE,"Domain properties",Domain-Eigenschaften,0,0,Domain-Eigenschaften
form,webpage_domain.name,,de-DE,"Domain properties",Domain-Eigenschaften,0,0,Domain-Eigenschaften
form,webpage_file.description,,de-DE,"File properties",Dateieigenschaften,0,0,Dateieigenschaften
form,webpage_file.name,,de-DE,"File properties",Dateieigenschaften,0,0,Dateieigenschaften
form,webpage_folder.description,,de-DE,"Website folder properties",Website-Ordner-Eigenschaften,0,0,Website-Ordner-Eigenschaften
form,webpage_folder.name,,de-DE,"Website folder properties",Website-Ordner-Eigenschaften,0,0,Website-Ordner-Eigenschaften
form,webpage_from_path.description,,de-DE,"Create webpage from path","Webseite aus Pfad erstellen",0,0,"Webseite aus Pfad erstellen"
form,webpage_from_path.name,,de-DE,"Create webpage from path","Webseite aus Pfad erstellen",0,0,"Webseite aus Pfad erstellen"
form,webpage_page.description,,de-DE,"Webpage properties",Webseiteneigenschaften,0,0,Webseiteneigenschaften
form,webpage_page.name,,de-DE,"Webpage properties",Webseiteneigenschaften,0,0,Webseiteneigenschaften
form,widget_connection_params.description,,de-DE,"Display settings for a content box","Anzeigeeinstellungen für einen Inhaltsbereich",0,0,"Anzeigeeinstellungen für einen Inhaltsbereich"
form,widget_connection_params.name,,de-DE,"Content box display settings",Inhaltsbereich-Anzeigeeinstellungen,0,0,Inhaltsbereich-Anzeigeeinstellungen
form,widget_connection_settings.description,,de-DE,"Configure width and row placement for the content box","Breite und Zeilenplatzierung für den Inhaltsbereich konfigurieren",0,0,"Breite und Zeilenplatzierung für den Inhaltsbereich konfigurieren"
form,widget_connection_settings.name,,de-DE,"Content formatting",Inhaltsformatierung,0,0,Inhaltsformatierung
form,widget_connection_settings.title,,de-DE,"Content formatting",Inhaltsformatierung,0,0,Inhaltsformatierung
form,closer.title,,de-DE,"Closer page",Schließseite,0,0,Schließseite
form,closer.close_window,,de-DE,"Close this window!","Schließen Sie dieses Fenster!",0,0,"Schließen Sie dieses Fenster!"
