domain,key,context,locale,source_text,expected_text,human_reviewed,allow_source_match,text
form,ticket_state.description,,hu-HU,"Ticket status","Jegy állapot",0,0,"Jegy állapot"
form,ticket_state.name,,hu-HU,"Ticket status","Jegy állapot",0,0,"Jegy állapot"
form,user_login.description,,hu-HU,Login,Bejelentkezés,0,0,Bejelentkezés
form,user_login.name,,hu-HU,Login,Bejelentkezés,0,0,Bejelentkezés
form,user_signup.description,,hu-HU,"Sign up",Regisztráció,0,0,Regisztráció
form,user_signup.name,,hu-HU,"Sign up",Regisztráció,0,0,Regisztráció
form,user.description,,hu-HU,User,Felhasználó,0,0,Felhasználó
form,user.name,,hu-HU,User,Felhasználó,0,0,Felhasználó
form,usergroup.description,,hu-HU,"User group","Felhasználói csoport",0,0,"Felhasználói csoport"
form,usergroup.name,,hu-HU,"User group","Felhasználói csoport",0,0,"Felhasználói csoport"
form,validation.max_length,,hu-HU,"Maximum {max} characters","Maximum {max} karakter hosszúságú",0,0,"Maximum {max} karakter hosszúságú"
form,validation.required,,hu-HU,Required,Kötelező,0,0,Kötelező
form,webpage_domain.description,,hu-HU,"Domain properties","Domain tulajdonságai",0,0,"Domain tulajdonságai"
form,webpage_domain.name,,hu-HU,"Domain properties","Domain tulajdonságai",0,0,"Domain tulajdonságai"
form,webpage_file.description,,hu-HU,"File properties","Fájl tulajdonságai",0,0,"Fájl tulajdonságai"
form,webpage_file.name,,hu-HU,"File properties","Fájl tulajdonságai",0,0,"Fájl tulajdonságai"
form,webpage_folder.description,,hu-HU,"Website folder properties","Webes mappa tulajdonságai",0,0,"Webes mappa tulajdonságai"
form,webpage_folder.name,,hu-HU,"Website folder properties","Webes mappa tulajdonságai",0,0,"Webes mappa tulajdonságai"
form,webpage_from_path.description,,hu-HU,"Create webpage from path","Weboldal létrehozása útvonal alapján",0,0,"Weboldal létrehozása útvonal alapján"
form,webpage_from_path.name,,hu-HU,"Create webpage from path","Weboldal létrehozása útvonal alapján",0,0,"Weboldal létrehozása útvonal alapján"
form,webpage_page.description,,hu-HU,"Webpage properties","Weboldal tulajdonságai",0,0,"Weboldal tulajdonságai"
form,webpage_page.name,,hu-HU,"Webpage properties","Weboldal tulajdonságai",0,0,"Weboldal tulajdonságai"
form,widget_connection_params.description,,hu-HU,"Display settings for a content box","Tartalomdoboz megjelenítési beállításai",0,0,"Tartalomdoboz megjelenítési beállításai"
form,widget_connection_params.name,,hu-HU,"Content box display settings","Tartalomdoboz megjelenítési beállítások",0,0,"Tartalomdoboz megjelenítési beállítások"
form,widget_connection_settings.description,,hu-HU,"Configure width and row placement for the content box","A tartalomdoboz szélességének és sorelhelyezésének beállítása",0,0,"A tartalomdoboz szélességének és sorelhelyezésének beállítása"
form,widget_connection_settings.name,,hu-HU,"Content formatting","Tartalom formázás",0,0,"Tartalom formázás"
form,widget_connection_settings.title,,hu-HU,"Content formatting","Tartalom formázás",0,0,"Tartalom formázás"
form,closer.title,,hu-HU,"Closer page","Bezáró oldal",0,0,"Bezáró oldal"
form,closer.close_window,,hu-HU,"Close this window!","Zárd be ezt az ablakot!",0,0,"Zárd be ezt az ablakot!"
form,capture.description,,hu-HU,"Generic DB-backed capture form processor.","Általános DB-alapú capture űrlap feldolgozó.",0,0,"Általános DB-alapú capture űrlap feldolgozó."
form,capture.error_missing_definition,,hu-HU,"Capture form definition is not configured.","A capture űrlap definíciója nincs beállítva.",0,0,"A capture űrlap definíciója nincs beállítva."
form,capture.error_rate_limited,,hu-HU,"Too many submissions. Please try again later.","Túl sok beküldés történt. Próbáld újra később.",0,0,"Túl sok beküldés történt. Próbáld újra később."
form,capture.error_unavailable,,hu-HU,"This form is currently unavailable.","Ez az űrlap jelenleg nem elérhető.",0,0,"Ez az űrlap jelenleg nem elérhető."
form,capture.honeypot.label,,hu-HU,"Leave this field empty","Hagyd üresen ezt a mezőt",0,0,"Hagyd üresen ezt a mezőt"
form,capture.name,,hu-HU,"Capture form","Capture űrlap",0,0,"Capture űrlap"
form,capture.submit,,hu-HU,Send,Küldés,0,0,Küldés
form,capture_demo.description,,hu-HU,"Send a short message through the capture-form MVP.","Küldj rövid üzenetet a capture form MVP-n keresztül.",0,0,"Küldj rövid üzenetet a capture form MVP-n keresztül."
form,capture_demo.field.email.label,,hu-HU,Email,"E-mail",0,0,"E-mail"
form,capture_demo.field.message.label,,hu-HU,Message,Üzenet,0,0,Üzenet
form,capture_demo.field.name.label,,hu-HU,Name,Név,0,0,Név
form,capture_demo.field.topic.label,,hu-HU,Topic,Téma,0,0,Téma
form,capture_demo.title,,hu-HU,"Contact demo","Kapcsolat demó",0,0,"Kapcsolat demó"
form,capture_demo.topic.billing,,hu-HU,Billing,Számlázás,0,0,Számlázás
form,capture_demo.topic.general,,hu-HU,General,Általános,0,0,Általános
form,capture_demo.topic.support,,hu-HU,Support,Támogatás,0,0,Támogatás
form,capture.validation.email,,hu-HU,"Enter a valid email address.","Adj meg érvényes e-mail címet.",0,0,"Adj meg érvényes e-mail címet."
form,capture.validation.enum,,hu-HU,"Choose one of the available options.","Válassz az elérhető opciók közül.",0,0,"Válassz az elérhető opciók közül."
form,capture.validation.min_length,,hu-HU,"Minimum {min} characters","Minimum {min} karakter",0,0,"Minimum {min} karakter"
form,builder.title,,hu-HU,"Form builder","Űrlap szerkesztő",0,0,"Űrlap szerkesztő"
form,builder.new_slug,,hu-HU,"New slug","Új slug",0,0,"Új slug"
form,builder.new_title,,hu-HU,"New title","Új cím",0,0,"Új cím"
form,builder.placeholder.slug,,hu-HU,contact-us,kapcsolat,0,0,kapcsolat
form,builder.help.slug,,hu-HU,"Use letters, numbers, spaces, underscores, or hyphens. The capture- prefix is added automatically.","Betűk, számok, szóközök, aláhúzások és kötőjelek használhatók. A capture- prefix automatikusan hozzáadódik.",0,0,"Betűk, számok, szóközök, aláhúzások és kötőjelek használhatók. A capture- prefix automatikusan hozzáadódik."
form,builder.create,,hu-HU,Create,Létrehozás,0,0,Létrehozás
form,builder.palette,,hu-HU,Fields,Mezők,0,0,Mezők
form,builder.preview,,hu-HU,Preview,Előnézet,0,0,Előnézet
form,builder.properties,,hu-HU,Properties,Tulajdonságok,0,0,Tulajdonságok
form,builder.panel.form,,hu-HU,Form,Űrlap,0,0,Űrlap
form,builder.panel.input,,hu-HU,Input,Mező,0,0,Mező
form,builder.no_selection,,hu-HU,"No field selected","Nincs kijelölt mező",0,0,"Nincs kijelölt mező"
form,builder.label.definition,,hu-HU,Definition,Definíció,0,0,Definíció
form,builder.label.title,,hu-HU,Title,Cím,0,0,Cím
form,builder.label.description,,hu-HU,Description,Leírás,0,0,Leírás
form,builder.label.submit_label,,hu-HU,"Submit label","Beküldés felirat",0,0,"Beküldés felirat"
form,builder.label.i18n_mode,,hu-HU,"Use translation keys","Fordítási kulcsok használata",0,0,"Fordítási kulcsok használata"
form,builder.help.i18n_mode,,hu-HU,"Generate translation keys for this form and store the default text for the default locale.","A szerkesztő fordítási kulcsokat generál ehhez az űrlaphoz, és az alapértelmezett nyelv szövegét is eltárolja.",0,0,"A szerkesztő fordítási kulcsokat generál ehhez az űrlaphoz, és az alapértelmezett nyelv szövegét is eltárolja."
form,builder.label.field_label,,hu-HU,"Field label","Mező felirat",0,0,"Mező felirat"
form,builder.label.field_name,,hu-HU,"Field name","Mezőnév",0,0,"Mezőnév"
form,builder.label.field_key,,hu-HU,"Payload key","Payload kulcs",0,0,"Payload kulcs"
form,builder.label.required,,hu-HU,Required,Kötelező,0,0,Kötelező
form,builder.label.options,,hu-HU,Options,Opciók,0,0,Opciók
form,builder.action.undo,,hu-HU,Undo,Visszavonás,0,0,Visszavonás
form,builder.action.redo,,hu-HU,Redo,Újra,0,0,Újra
form,builder.action.move_up,,hu-HU,"Move up","Mozgatás fel",0,0,"Mozgatás fel"
form,builder.action.move_down,,hu-HU,"Move down","Mozgatás le",0,0,"Mozgatás le"
form,builder.action.delete,,hu-HU,Delete,Törlés,0,0,Törlés
form,builder.action.open_translations,,hu-HU,"Open translations","Fordítások megnyitása",0,0,"Fordítások megnyitása"
form,builder.action.save_draft,,hu-HU,"Save draft","Piszkozat mentése",0,0,"Piszkozat mentése"
form,builder.action.publish,,hu-HU,Publish,Publikálás,0,0,Publikálás
form,builder.action.close,,hu-HU,Close,Bezárás,0,0,Bezárás
form,builder.status.clean,,hu-HU,Saved,Mentve,0,0,Mentve
form,builder.status.dirty,,hu-HU,"Unsaved changes","Nem mentett módosítások",0,0,"Nem mentett módosítások"
form,builder.status.saving,,hu-HU,Saving,Mentés,0,0,Mentés
form,builder.status.saved,,hu-HU,"Draft saved","Piszkozat mentve",0,0,"Piszkozat mentve"
form,builder.status.published,,hu-HU,Published,Publikálva,0,0,Publikálva
form,builder.status.conflict,,hu-HU,"Server conflict","Szerver konfliktus",0,0,"Szerver konfliktus"
form,builder.status.read_only,,hu-HU,"Read-only shipped form","Csak olvasható shipped űrlap",0,0,"Csak olvasható shipped űrlap"
form,builder.warning.key_change,,hu-HU,"Changing this key changes future submission payloads. Existing submissions keep the old key, so exports may contain both keys.","A kulcs módosítása a jövőbeli beküldések payloadját módosítja. A meglévő beküldések megtartják a régi kulcsot, ezért exportban mindkét kulcs szerepelhet.",0,0,"A kulcs módosítása a jövőbeli beküldések payloadját módosítja. A meglévő beküldések megtartják a régi kulcsot, ezért exportban mindkét kulcs szerepelhet."
form,builder.warning.local_storage,,hu-HU,"Local undo history is unavailable.","A helyi visszavonási előzmény nem érhető el.",0,0,"A helyi visszavonási előzmény nem érhető el."
form,builder.warning.reload_or_overwrite,,hu-HU,"This draft changed elsewhere.","Ez a piszkozat máshol módosult.",0,0,"Ez a piszkozat máshol módosult."
form,builder.action.reload_server,,hu-HU,"Reload server state","Szerverállapot betöltése",0,0,"Szerverállapot betöltése"
form,builder.action.overwrite_local,,hu-HU,"Overwrite with local draft","Felülírás helyi piszkozattal",0,0,"Felülírás helyi piszkozattal"
form,builder.error_csrf,,hu-HU,"Builder session expired. Reload the page.","A szerkesztő munkamenete lejárt. Töltsd újra az oldalt.",0,0,"A szerkesztő munkamenete lejárt. Töltsd újra az oldalt."
form,builder.error_create,,hu-HU,"Could not create the form.","Az űrlap nem hozható létre.",0,0,"Az űrlap nem hozható létre."
form,builder.error_slug_format,,hu-HU,"Use letters, numbers, spaces, underscores, or hyphens. The capture- prefix is added automatically.","Betűk, számok, szóközök, aláhúzások és kötőjelek használhatók. A capture- prefix automatikusan hozzáadódik.",0,0,"Betűk, számok, szóközök, aláhúzások és kötőjelek használhatók. A capture- prefix automatikusan hozzáadódik."
form,builder.error_slug_duplicate,,hu-HU,"A capture form with this slug already exists.","Már létezik capture űrlap ezzel a sluggal.",0,0,"Már létezik capture űrlap ezzel a sluggal."
form,builder.error_duplicate_field_key,,hu-HU,"This payload key or field name is already used.","Ez a payload kulcs vagy mezőnév már használatban van.",0,0,"Ez a payload kulcs vagy mezőnév már használatban van."
form,builder.error_request,,hu-HU,"The request failed.","A kérés sikertelen.",0,0,"A kérés sikertelen."
form,builder.error_preview,,hu-HU,"Could not render the preview.","Az előnézet nem renderelhető.",0,0,"Az előnézet nem renderelhető."
form,builder.error_save,,hu-HU,"Could not save the draft.","A piszkozat nem menthető.",0,0,"A piszkozat nem menthető."
form,builder.error_publish,,hu-HU,"Could not publish the form.","Az űrlap nem publikálható.",0,0,"Az űrlap nem publikálható."
form,builder.field.text,,hu-HU,Text,Szöveg,0,0,Szöveg
form,builder.field.textarea,,hu-HU,Textarea,Többsoros,0,0,Többsoros
form,builder.field.select,,hu-HU,Select,Választó,0,0,Választó
form,builder.field.radiogroup,,hu-HU,"Radio group","Rádiócsoport",0,0,"Rádiócsoport"
form,builder.field.checkbox,,hu-HU,Checkbox,Jelölőnégyzet,0,0,Jelölőnégyzet
form,builder.field.checkboxgroup,,hu-HU,"Checkbox group","Jelölőnégyzet csoport",0,0,"Jelölőnégyzet csoport"
form,builder.field.date,,hu-HU,Date,Dátum,0,0,Dátum
form,builder.field.datetime,,hu-HU,"Date and time","Dátum és idő",0,0,"Dátum és idő"
form,builder.drop_target.fields,,hu-HU,"Form fields","Űrlapmezők",0,0,"Űrlapmezők"
form,builder.option.default_one,,hu-HU,"Option one","Első opció",0,0,"Első opció"
form,builder.option.default_two,,hu-HU,"Option two","Második opció",0,0,"Második opció"
form,builder.panel.properties,,hu-HU,Properties,Tulajdonságok,0,0,Tulajdonságok
form,builder.panel.usage,,hu-HU,"Used on pages","Oldalakon használva",0,0,"Oldalakon használva"
form,builder.panel.drafts,,hu-HU,Drafts,Piszkozatok,0,0,Piszkozatok
form,builder.panel.hooks,,hu-HU,Hooks,Hookok,0,0,Hookok
form,builder.hooks.loading,,hu-HU,"Loading hooks...","Hookok betöltése...",0,0,"Hookok betöltése..."
form,builder.hooks.unavailable,,hu-HU,"Hook configuration is unavailable.","A hook konfiguráció nem érhető el.",0,0,"A hook konfiguráció nem érhető el."
form,builder.hooks.empty,,hu-HU,"No hooks configured yet.","Még nincs hook beállítva.",0,0,"Még nincs hook beállítva."
form,builder.hooks.target,,hu-HU,Target,Cél,0,0,Cél
form,builder.hooks.target_url,,hu-HU,"Target URL","Cél URL",0,0,"Cél URL"
form,builder.hooks.target_placeholder,,hu-HU,https://example.com/hooks/radaptor,https://example.com/hooks/radaptor,0,1,https://example.com/hooks/radaptor
form,builder.hooks.secret,,hu-HU,Secret,Titok,0,0,Titok
form,builder.hooks.secret_placeholder,,hu-HU,"Leave blank to keep existing secret","Hagyd üresen a meglévő titok megtartásához",0,0,"Hagyd üresen a meglévő titok megtartásához"
form,builder.hooks.enabled,,hu-HU,Enabled,Engedélyezve,0,0,Engedélyezve
form,builder.hooks.enabled_non_production,,hu-HU,"Run outside production","Futás production környezeten kívül",0,0,"Futás production környezeten kívül"
form,builder.hooks.preset,,hu-HU,Preset,Sablon,0,0,Sablon
form,builder.hooks.preset.custom,,hu-HU,Custom,Egyedi,0,0,Egyedi
form,builder.hooks.create,,hu-HU,"Add hook","Hook hozzáadása",0,0,"Hook hozzáadása"
form,builder.hooks.save,,hu-HU,"Save hook","Hook mentése",0,0,"Hook mentése"
form,builder.hooks.delete,,hu-HU,"Delete hook","Hook törlése",0,0,"Hook törlése"
form,builder.hooks.metadata,,hu-HU,Metadata,Metaadatok,0,0,Metaadatok
form,builder.hooks.metadata_key,,hu-HU,Key,Kulcs,0,0,Kulcs
form,builder.hooks.metadata_value,,hu-HU,Value,Érték,0,0,Érték
form,builder.hooks.metadata.to,,hu-HU,"Recipient email","Címzett email",0,0,"Címzett email"
form,builder.hooks.metadata.subject,,hu-HU,Subject,Tárgy,0,0,Tárgy
form,builder.hooks.metadata.no_field,,hu-HU,"No field","Nincs mező",0,0,"Nincs mező"
form,builder.hooks.add_metadata,,hu-HU,"Add metadata","Metaadat hozzáadása",0,0,"Metaadat hozzáadása"
form,builder.hooks.remove_metadata,,hu-HU,"Remove metadata","Metaadat eltávolítása",0,0,"Metaadat eltávolítása"
form,builder.hooks.excluded_fields,,hu-HU,"Excluded fields","Kihagyott mezők",0,0,"Kihagyott mezők"
form,builder.hooks.no_fields,,hu-HU,"No fields available.","Nincs elérhető mező.",0,0,"Nincs elérhető mező."
form,builder.hooks.recent_logs,,hu-HU,"Recent deliveries","Legutóbbi kézbesítések",0,0,"Legutóbbi kézbesítések"
form,builder.hooks.log_time,,hu-HU,Time,Idő,0,0,Idő
form,builder.hooks.log_status,,hu-HU,Status,Státusz,0,0,Státusz
form,builder.hooks.log_http_status,,hu-HU,HTTP,HTTP,0,1,HTTP
form,builder.hooks.log_message,,hu-HU,Message,Üzenet,0,0,Üzenet
form,builder.hooks.no_logs,,hu-HU,"No delivery logs yet.","Még nincs kézbesítési napló.",0,0,"Még nincs kézbesítési napló."
form,builder.hooks.select_hook,,hu-HU,"Select a hook to edit.","Válassz hookot a szerkesztéshez.",0,0,"Válassz hookot a szerkesztéshez."
form,builder.hooks.status.loaded,,hu-HU,"Hooks loaded.","Hookok betöltve.",0,0,"Hookok betöltve."
form,builder.hooks.status.saved,,hu-HU,"Hook saved.","Hook mentve.",0,0,"Hook mentve."
form,builder.hooks.status.deleted,,hu-HU,"Hook deleted.","Hook törölve.",0,0,"Hook törölve."
form,builder.hooks.error_load,,hu-HU,"Could not load hooks.","A hookok nem tölthetők be.",0,0,"A hookok nem tölthetők be."
form,builder.hooks.error_save,,hu-HU,"Could not save hook.","A hook nem menthető.",0,0,"A hook nem menthető."
form,builder.hooks.error_delete,,hu-HU,"Could not delete hook.","A hook nem törölhető.",0,0,"A hook nem törölhető."
form,builder.hooks.confirm_delete,,hu-HU,"Delete this hook?","Törlöd ezt a hookot?",0,0,"Törlöd ezt a hookot?"
form,builder.usage.empty,,hu-HU,"This form is not placed on any page.","Ez az űrlap nincs kirakva oldalra.",0,0,"Ez az űrlap nincs kirakva oldalra."
form,builder.usage.page,,hu-HU,Page,Oldal,0,0,Oldal
form,builder.usage.slot,,hu-HU,Slot,Hely,0,0,Hely
form,builder.usage.connection,,hu-HU,Connection,Kapcsolat,0,0,Kapcsolat
form,builder.drafts.empty,,hu-HU,"No draft versions yet.","Még nincsenek piszkozat verziók.",0,0,"Még nincsenek piszkozat verziók."
form,builder.drafts.current,,hu-HU,Current,Aktuális,0,0,Aktuális
form,builder.drafts.loaded,,hu-HU,Loaded,Betöltve,0,0,Betöltve
form,builder.drafts.version,,hu-HU,Version,Verzió,0,0,Verzió
form,builder.drafts.created,,hu-HU,Created,Létrehozva,0,0,Létrehozva
form,builder.drafts.published,,hu-HU,Published,Publikálva,0,0,Publikálva
form,builder.drafts.note,,hu-HU,Note,Megjegyzés,0,0,Megjegyzés
form,builder.drafts.note_placeholder,,hu-HU,"Add a note for this version","Megjegyzés ehhez a verzióhoz",0,0,"Megjegyzés ehhez a verzióhoz"
form,builder.drafts.status.draft,,hu-HU,Draft,Piszkozat,0,0,Piszkozat
form,builder.drafts.status.abandoned,,hu-HU,Abandoned,Félretett,0,0,Félretett
form,builder.drafts.status.published,,hu-HU,Published,Publikált,0,0,Publikált
form,builder.action.load_draft,,hu-HU,Load,Betöltés,0,0,Betöltés
form,builder.status.loaded_draft,,hu-HU,"Draft loaded","Piszkozat betöltve",0,0,"Piszkozat betöltve"
form,builder.status.draft_note_saved,,hu-HU,"Draft note saved","Piszkozat megjegyzés mentve",0,0,"Piszkozat megjegyzés mentve"
form,builder.warning.load_draft_discard_unsaved,,hu-HU,"Loading this version will replace unsaved editor changes. Continue?","A verzió betöltése lecseréli a nem mentett szerkesztői módosításokat. Folytatod?",0,0,"A verzió betöltése lecseréli a nem mentett szerkesztői módosításokat. Folytatod?"
form,builder.error_load_draft,,hu-HU,"Could not load this draft.","A piszkozat nem tölthető be.",0,0,"A piszkozat nem tölthető be."
form,builder.error_draft_note,,hu-HU,"Could not save the draft note.","A piszkozat megjegyzése nem menthető.",0,0,"A piszkozat megjegyzése nem menthető."
form,list.title,,hu-HU,"Capture forms","Capture űrlapok",0,0,"Capture űrlapok"
form,list.subtitle,,hu-HU,"Create, edit, and inspect capture forms.","Capture űrlapok létrehozása, szerkesztése és ellenőrzése.",0,0,"Capture űrlapok létrehozása, szerkesztése és ellenőrzése."
form,list.tab.custom,,hu-HU,"Custom forms","Egyedi űrlapok",0,0,"Egyedi űrlapok"
form,list.tab.system,,hu-HU,"System forms","System űrlapok",0,0,"System űrlapok"
form,list.new_slug,,hu-HU,"New slug","Új slug",0,0,"Új slug"
form,list.new_title,,hu-HU,"New title","Új cím",0,0,"Új cím"
form,list.create,,hu-HU,"Create form","Űrlap létrehozása",0,0,"Űrlap létrehozása"
form,list.empty_custom,,hu-HU,"No custom capture forms yet.","Még nincs egyedi capture űrlap.",0,0,"Még nincs egyedi capture űrlap."
form,list.empty_system,,hu-HU,"No system capture forms are published.","Nincs publikált system capture űrlap.",0,0,"Nincs publikált system capture űrlap."
form,list.col.slug,,hu-HU,Slug,Azonosító,0,0,Azonosító
form,list.col.source,,hu-HU,Source,Forrás,0,0,Forrás
form,list.col.status,,hu-HU,Status,Státusz,0,0,Státusz
form,list.col.version,,hu-HU,Version,Verzió,0,0,Verzió
form,list.col.usage,,hu-HU,Usage,Használat,0,0,Használat
form,list.col.actions,,hu-HU,Actions,Műveletek,0,0,Műveletek
form,list.action.edit,,hu-HU,Edit,Szerkesztés,0,0,Szerkesztés
form,list.action.view,,hu-HU,View,Megtekintés,0,0,Megtekintés
form,list.editor_title,,hu-HU,"Form builder","Űrlap szerkesztő",0,0,"Űrlap szerkesztő"
form,list.editor_loading,,hu-HU,"Loading editor...","Szerkesztő betöltése...",0,0,"Szerkesztő betöltése..."
form,list.editor_load_failed,,hu-HU,"Could not load the form editor.","Az űrlap szerkesztő nem tölthető be.",0,0,"Az űrlap szerkesztő nem tölthető be."
form,list.close,,hu-HU,Close,Bezárás,0,0,Bezárás
form,list.status.draft,,hu-HU,Draft,Piszkozat,0,0,Piszkozat
form,list.status.published,,hu-HU,Published,Publikált,0,0,Publikált
form,list.status.unknown,,hu-HU,Unknown,Ismeretlen,0,0,Ismeretlen
form,list.version.none,,hu-HU,None,Nincs,0,0,Nincs
form,list.version.published,,hu-HU,"v{version}","{version}. verzió",0,0,"{version}. verzió"
form,list.version.draft,,hu-HU,"draft v{version}","piszkozat v{version}",0,0,"piszkozat v{version}"
form,list.usage.none,,hu-HU,None,Nincs,0,0,Nincs
form,builder.warning.discard_unsaved,,hu-HU,"Discard unsaved form changes?","Eldobod a nem mentett űrlapmódosításokat?",0,0,"Eldobod a nem mentett űrlapmódosításokat?"
form,hooks.target.custom_https_webhook.name,,hu-HU,"Custom HTTPS webhook","Egyedi HTTPS webhook",0,0,"Egyedi HTTPS webhook"
form,hooks.target.custom_https_webhook.description,,hu-HU,"Send capture submissions to a custom HTTPS endpoint.","Capture beküldések továbbítása egyedi HTTPS végpontra.",0,0,"Capture beküldések továbbítása egyedi HTTPS végpontra."
form,hooks.target.raw_form_data_email.name,,hu-HU,"Raw form data as email","Nyers űrlapadatok emailben",0,0,"Nyers űrlapadatok emailben"
form,hooks.target.raw_form_data_email.description,,hu-HU,"Email the raw capture submission payload through the system email queue.","A nyers capture beküldési payload elküldése a rendszer email queue-ján keresztül.",0,0,"A nyers capture beküldési payload elküldése a rendszer email queue-ján keresztül."
form,hooks.email.default_subject,,hu-HU,"Capture form submission: {form}","Capture űrlap beküldés: {form}",0,0,"Capture űrlap beküldés: {form}"
